Column1,target,ids,date,flag,user,text,Label
7187,0,1964883932,Fri May 29 14:58:06 PDT 2009,NO_QUERY,pibby,@Labrys67 Nope  Neither of our ladies are on today.,
7188,4,1686335059,Sun May 03 04:58:02 PDT 2009,NO_QUERY,Wildrosepetals,"at any rate though, cinnamon spice apple tea, warm, while reading the news, ummm, that's satisfying ",
7189,4,1970893519,Sat May 30 05:34:27 PDT 2009,NO_QUERY,Jodilee57,Up and at em. Fun things in the works for today. ,
7190,0,1989345167,Mon Jun 01 01:11:56 PDT 2009,NO_QUERY,paulhandscombe,"Morning all, last week of my 20's this week ",
7191,4,2072481130,Sun Jun 07 21:06:31 PDT 2009,NO_QUERY,hollysue,"@SonoranDragon @ellbeecee hehehe! love that song too  hopped on a boat in WoW, couldn't resist!",
7192,4,1834778885,Mon May 18 04:10:27 PDT 2009,NO_QUERY,carantoarvin,"@NatlovesGuitar Just listened to it right now, it's really great! ",
7193,0,2299861655,Tue Jun 23 13:26:16 PDT 2009,NO_QUERY,nelleremle,@drewseeley can you call me? i cant call the number. ,
7194,0,2326791522,Thu Jun 25 07:30:58 PDT 2009,NO_QUERY,BrionS,"Rumor Mill: layoffs today and tomorrow @ Harris RF in Rochester, NY ",
7195,4,2176913306,Mon Jun 15 05:02:38 PDT 2009,NO_QUERY,bangkaaa,is going gone na  http://plurk.com/p/112uso,
7196,4,2071521702,Sun Jun 07 19:31:58 PDT 2009,NO_QUERY,aleo12,13/06 tem show do Kafka Show www.myspace.com/kfkshw na Saraiva Megastore do Shopping Morumbi e ÃƒÂ© CATRACA LIVRE! 19:30h FREE ,
7197,4,1970019623,Sat May 30 02:07:24 PDT 2009,NO_QUERY,Cam_Anju,I just got served a beautiful bowl of fresh strawberries by my little 6 year old bro!  He's such a sweat heart!,
7198,4,2052573564,Sat Jun 06 01:12:07 PDT 2009,NO_QUERY,jakeqbus,working on success-team and ... some new idea  ...millionaire  ???,
7199,0,2197677271,Tue Jun 16 14:58:59 PDT 2009,NO_QUERY,bodybugg,@turbomichael  so sad - I'm sure you'll love it though. Good Luck!,
7200,4,1999484899,Mon Jun 01 20:17:59 PDT 2009,NO_QUERY,madmadamimm,@Mr5280 Cause it's not on tv. Sorry to get your hopes up! Dvd marathon my friend. ,
7201,4,1957169824,Thu May 28 23:42:53 PDT 2009,NO_QUERY,Xtina346,How old is the woman... If she's older than twelve years older no... But other than that you're good ,
7202,4,1695053165,Mon May 04 05:03:08 PDT 2009,NO_QUERY,MrFloydNL,@squink - It is supposed to be an unrelated (story-wise) new part of the Fallout series they're working on... Only the name is out ,
7203,4,1965485496,Fri May 29 16:00:19 PDT 2009,NO_QUERY,sigbjorn_finne,"last day at Galois, digital detritus all gathered up..I hope. Cajoled a prized book autograph from local Author  Time for a beer.",
7204,4,2003110627,Tue Jun 02 05:54:04 PDT 2009,NO_QUERY,Lau11,Officially obsessed with the song &quot;Untouched&quot; by The Veronicas ,
7205,4,1994675693,Mon Jun 01 12:17:08 PDT 2009,NO_QUERY,iamwhimsical,@abbyladybug nope ,
7206,4,2016761741,Wed Jun 03 07:19:07 PDT 2009,NO_QUERY,Letiitaa,My #2000 tweet... Should I feel proud of me! xD hahaha ,
7207,4,1692491759,Sun May 03 20:06:39 PDT 2009,NO_QUERY,elemandem,Four months till my birthday.  hahaha. im only turning 19 though,
7208,0,2230505721,Thu Jun 18 17:12:31 PDT 2009,NO_QUERY,JamieLight,@Tall_Can_Mike What trailer is it?? It won't open on my phone ,
7209,4,1992977024,Mon Jun 01 09:37:51 PDT 2009,NO_QUERY,begamper,is soo happy his car is fixed! The anti-theft tripped itself so the engine wouldn't start. Cheap fix and it means no one can steal my car ,
7210,0,2186901490,Mon Jun 15 19:30:07 PDT 2009,NO_QUERY,Bulletplug,@lizzrawberry  you still using krutches?,
7211,4,1881606036,Fri May 22 05:06:34 PDT 2009,NO_QUERY,SlyDevil26,@angelicahondm lucky you ,
7212,0,2259850495,Sat Jun 20 18:15:51 PDT 2009,NO_QUERY,RickJameswife,@kingofkrump  It does not bode well for Nawlins if the King was bucc-less for a whole day ,
7213,0,2207340594,Wed Jun 17 07:48:32 PDT 2009,NO_QUERY,TennaT,"@kquickthewriter, i'll be workin this wknd ",
7214,4,1978286812,Sat May 30 22:55:39 PDT 2009,NO_QUERY,mariemelanie,@mileycyrus where can we vote? i love you and your songs  wish i could watch you in person in the future,
7215,4,1961298189,Fri May 29 09:17:11 PDT 2009,NO_QUERY,Soy_chai,@CoryBooker vegetarian? Just won major points with me ,
7216,4,1967400862,Fri May 29 19:30:44 PDT 2009,NO_QUERY,SoNotHotMama,@ScaryMommy Maybe she's sending him a &quot;poke&quot;.  Or they are passing drinks.    heehee,
7217,0,2321423578,Wed Jun 24 21:02:07 PDT 2009,NO_QUERY,kyriap4p,"greatly relieved that erin is getting better, but now thoughts are with jack. these poor kids ",
7218,4,1988712526,Sun May 31 23:09:26 PDT 2009,NO_QUERY,liarintheglass,its a miracle i can walk; congrats to everyone last night! ,
7219,0,1985049564,Sun May 31 16:19:42 PDT 2009,NO_QUERY,arentyoufancy,Poor little baby bird in our yard is dying. Sister moved it to a soft spot under a tree so it didn't get run over. So sad. ,
7220,0,2202376460,Tue Jun 16 21:41:30 PDT 2009,NO_QUERY,abckatxyz,@xKimster You were gettin it! I had fun too! I couldn't jerk in my skirt  lol. Gotta have more nights like that haha.,
7221,4,1979688719,Sun May 31 04:06:12 PDT 2009,NO_QUERY,prabowbow,just finished the Payu Poster that Oliver wanted me to Draw ,
7222,0,1993033500,Mon Jun 01 09:43:25 PDT 2009,NO_QUERY,ChrisRAWRxo,"uhhhhh BUILDING UP MY TAN ahah, ive spilt glue on my blackberry OH NO ",
7223,0,2060794851,Sat Jun 06 19:35:30 PDT 2009,NO_QUERY,MarcEBAuer,Head hurts fro holding back the tears of seeing Gramp &amp; Grams place for the last time ,
7224,0,1982870800,Sun May 31 12:03:50 PDT 2009,NO_QUERY,esteamore,i missed my family! ,
7225,0,1558819401,Sun Apr 19 09:29:29 PDT 2009,NO_QUERY,BorisVarshavsky,about to go clean my basement ,
7226,0,2048815445,Fri Jun 05 15:49:16 PDT 2009,NO_QUERY,iLiveForDangerr,"I'd rather be in London with the fabam  Saturday, PLEASE go away!",
7227,4,2177367536,Mon Jun 15 05:59:00 PDT 2009,NO_QUERY,MademoiselleC,is a t the beginning of a new week..! lol! Good week to y'all  #fb,
7228,0,1982312125,Sun May 31 10:57:32 PDT 2009,NO_QUERY,el_chico_dorado,Ouch! Hang overs suck ,
7229,4,2187065815,Mon Jun 15 19:44:26 PDT 2009,NO_QUERY,apgd,Got totally caught by Grey's Anatomy!Tendo Keane na trilha do segundo episodio da 1st season entao...!! ,
7230,0,1880130173,Fri May 22 00:11:36 PDT 2009,NO_QUERY,rogiersturk,"now in a hurry to Lunetten, i'm to late ",
7231,0,2066472763,Sun Jun 07 10:35:10 PDT 2009,NO_QUERY,atown15,SB is very pissy today ,
7232,4,2181523977,Mon Jun 15 11:56:42 PDT 2009,NO_QUERY,Hop3y,@chaniceslater me toooo  where you flying from?,
7233,0,1834039600,Mon May 18 01:23:41 PDT 2009,NO_QUERY,purplebint,has the tired ,
7234,0,1973079153,Sat May 30 10:26:38 PDT 2009,NO_QUERY,JamesRMountford,"@Fearnecotton Hello, is there any chance of getting a play? &quot;Tonight Tonight- Smashing Pumpkins&quot; keeping it classic. Revising  x",
7235,4,2069045676,Sun Jun 07 15:09:49 PDT 2009,NO_QUERY,NelSkii18,just had lunch wit bby ,
7236,0,2062564615,Sat Jun 06 23:36:16 PDT 2009,NO_QUERY,sociaIIyawkwar,@sidneyu lol that is kind of confusing then. When I meet them and have to bow do cursy or bow lol. Sir or madam...so confused  haha,
7237,4,1973777611,Sat May 30 11:48:55 PDT 2009,NO_QUERY,tiredwilko,"Sad to see Rangers win the Scottish Cup, simply the worst team to win the league and cup ever, but happy that Falkirk didn't win ",
7238,4,1978300067,Sat May 30 22:57:49 PDT 2009,NO_QUERY,kinagrannis,'twas a good day ,
7239,4,1880420890,Fri May 22 01:10:45 PDT 2009,NO_QUERY,Dykey,@Hayley_x Serves you right for piss taking about me going on sunbeds! We need 2 play shore game soon ,
7240,4,2001257893,Tue Jun 02 00:18:38 PDT 2009,NO_QUERY,ZacharySkyler,"going to bed now, nighty night twitter! ",
7241,4,2018375976,Wed Jun 03 09:52:14 PDT 2009,NO_QUERY,GiLiveLoveLaugh,thinks that for the sake of the few people she has following her she better start tweeting a little more often  .. ,
7242,0,2239388273,Fri Jun 19 08:28:58 PDT 2009,NO_QUERY,Jem_x,"@Victoria__x Noooo, you're not thickkkkkk!  I'm alright ta. How's you chickennn??? xx",
7243,4,2031081694,Thu Jun 04 09:18:17 PDT 2009,NO_QUERY,CatherinVentura,"After the presidential motorcade, now we're surrounded by ang jolie shoot. Washington truly is the seat of power! ",
7244,0,1971508705,Sat May 30 07:16:24 PDT 2009,NO_QUERY,amcyjo,is at the beauty shop...i hope that im out of here by 11 ,
7245,0,2230041058,Thu Jun 18 16:33:30 PDT 2009,NO_QUERY,kaaatvong210,Thanks amanda &amp; emily. I just had to reject the creeper behind us. It was scaryyyyy. ,
7246,0,1573457914,Tue Apr 21 01:15:48 PDT 2009,NO_QUERY,lindabutterfly,http://tinyurl.com/dhjpyz (via @addthis) I had to cancel this sale. I left my first negative feedback ,
7247,0,2060486980,Sat Jun 06 18:59:57 PDT 2009,NO_QUERY,Sparkleojoy,@annemarie5353 No dress code= nice! Lonely and boring= not so nice.   Come to NY and visit me!  ROAD TRIP!,
7248,4,1835326015,Mon May 18 05:43:41 PDT 2009,NO_QUERY,RRboooiii,Yeah! Officially back! Phew. ,
7249,4,2181003917,Mon Jun 15 11:14:07 PDT 2009,NO_QUERY,ArtMind,"@washmycloth While waiting for the kiln, I do other experiments so it's an endless process &amp; it does drive me mad sometimes! ",
7250,0,1956021448,Thu May 28 21:02:26 PDT 2009,NO_QUERY,WnchstrsGirl,Fucking figures. I get back and Dean signs off.  SHITTIEST WEEK EVER? I think so.,
7251,4,2051316810,Fri Jun 05 21:38:08 PDT 2009,NO_QUERY,aubirdy,"Sooo full of sushi, but it was danggg good ",
7252,4,2017401042,Wed Jun 03 08:19:53 PDT 2009,NO_QUERY,franciskus,"@citytravelbug thanXs a LOT, Roberta! I'll try to continue the same path ",
7253,4,1982082729,Sun May 31 10:29:35 PDT 2009,NO_QUERY,chloemcfly,@Dannymcfly COME BACK TO THE UK SOON  I LOVE YOU DANNY WOULD MAKE MY YEAR IF YOU SAID HELLO TO ME  xxxx,
7254,0,1965439356,Fri May 29 15:55:28 PDT 2009,NO_QUERY,onni225,@Only_Leah   i cant help it all this talk about losing our fathers makes me sad ,
7255,0,2262692947,Sat Jun 20 23:01:58 PDT 2009,NO_QUERY,animeshon,"lost wallet = no money, no money = no food, no food = hungry Kez ",
7256,4,2179655460,Mon Jun 15 09:24:09 PDT 2009,NO_QUERY,FayLeMarquand,@MooseHerd why thankyou   'rahay the future is moose!,
7257,0,1686590819,Sun May 03 06:03:03 PDT 2009,NO_QUERY,Mikey_894,@RachaelBlevins3 i didn't mean  that text in a bad way ,
7258,4,1556826415,Sun Apr 19 00:32:10 PDT 2009,NO_QUERY,galatea_xvii,He's too awesome ,
7259,0,2214435057,Wed Jun 17 16:44:20 PDT 2009,NO_QUERY,doubledmix,"@Urtheart Damn man, Wish i could do something to help, I Don't like seeing friends like this ",
7260,0,1759125413,Sun May 10 18:31:06 PDT 2009,NO_QUERY,RAVERJONO,@ninjasarah is everything okay? I wanted to talk to you today. ,
7261,0,2217013632,Wed Jun 17 20:16:22 PDT 2009,NO_QUERY,PDEESOFNY,@pretty_nae. I wish it was 5 days til my b day ,
7262,4,1564669433,Mon Apr 20 04:29:22 PDT 2009,NO_QUERY,HellZiggy,@sunspot_mike So do two nights in Mpls instead! ,
7263,0,2219141605,Wed Jun 17 23:53:09 PDT 2009,NO_QUERY,FrkUldum,Any1 else havin' problems w/ mic button on Iphone 3G???? Mine doesn't workÃ¢Â€Â¦ ,
7264,4,2178322251,Mon Jun 15 07:31:47 PDT 2009,NO_QUERY,PrincessLisa3,@jonasbrothers http://twitpic.com/7gowf - haha ur so cute ,
7265,0,1836413183,Mon May 18 07:57:14 PDT 2009,NO_QUERY,tmmd,"hui, twittercounter.com ist down  Hoffe, die sind bald wieder online.",
7266,4,1980054575,Sun May 31 05:31:23 PDT 2009,NO_QUERY,sermoa,@MrFatFingers With any luck they checked out the website and will become geohashers too very soon! ,
7267,4,2063586637,Sun Jun 07 03:15:55 PDT 2009,NO_QUERY,ThatArdraGuy,"@fesworks Trevor needs scripts, so you're not allowed to get sick.  Or get killed by a super-villain.  ",
7268,0,2221303254,Thu Jun 18 05:07:19 PDT 2009,NO_QUERY,thepagesoftime,sinuses still acting the fool..... ,
7269,0,1990896194,Mon Jun 01 05:59:18 PDT 2009,NO_QUERY,demiselfan1369,actuelly not off to the TV ,
7270,0,2250276340,Sat Jun 20 00:07:16 PDT 2009,NO_QUERY,AmandaAblaza,Dont let babies play with remotes! We cant find ours ,
7271,4,2189268865,Mon Jun 15 23:38:18 PDT 2009,NO_QUERY,s_ana,"Wonderful evening with @marlowe84, now 'tis time for sleep.  Nn all! ",
7272,4,1974381379,Sat May 30 13:01:16 PDT 2009,NO_QUERY,TanyaLapointe,@ColdenGrey I'd love to interview DaveMatthewsBand but nothing confirmed yet. ,
7273,0,2059897394,Sat Jun 06 17:51:27 PDT 2009,NO_QUERY,camihonorato,"@Jonasbrothers I play Ping Pong, very bad ",
7274,0,1970529547,Sat May 30 04:13:58 PDT 2009,NO_QUERY,sochy,http://twitpic.com/6902y Peace in the sky i cant enjoy ,
7275,0,2191174275,Tue Jun 16 04:41:40 PDT 2009,NO_QUERY,_emmajane_,"not really feeling my salad today  going to search for some new followers on here, just waiting for a colleague to show up",
7276,4,2052387035,Sat Jun 06 00:33:36 PDT 2009,NO_QUERY,missptan,Another successful poker night.  ,
7277,0,2177396346,Mon Jun 15 06:01:58 PDT 2009,NO_QUERY,justneedcoffee,Munchkins are better now honey has it! Poor Baby ,
7278,4,1883286638,Fri May 22 08:18:33 PDT 2009,NO_QUERY,karleemay,@PolygonBoise thank you good sir  #ff,
7279,0,1759648188,Sun May 10 19:40:39 PDT 2009,NO_QUERY,kstarxx,@RetteJessicaa i know  it made me so depressed,
7280,0,1695955737,Mon May 04 07:18:38 PDT 2009,NO_QUERY,judyr123,@sarahjoybrown been listening to that song all morning  so sad ,
7281,4,1828048738,Sun May 17 11:59:13 PDT 2009,NO_QUERY,HazalSelena,@mileycyrus we all now you still love nick jonas  so why are you lying and saying no i dont !! i love you &lt;33,
7282,4,2004960112,Tue Jun 02 09:00:20 PDT 2009,NO_QUERY,ForbiddenSkies,"Heh, yay for having to wake up at the crack ass of dawn. *\O/* Ah well, I got in some meditation time and some deep breathing exercises. ",
7283,4,2068891333,Sun Jun 07 14:53:22 PDT 2009,NO_QUERY,caraa_x3,@Wossy u were so funny on the apprentice your hired  lol,
7284,4,1975535567,Sat May 30 15:21:51 PDT 2009,NO_QUERY,marinasandmeier,http://twitpic.com/6aicj - @cathrinfluehler what do u think ,
7285,0,2228186217,Thu Jun 18 14:07:32 PDT 2009,NO_QUERY,BaileyKoerner,@RunAftrHairPiec I bet my whole family is no longer on skyward ,
7286,0,1983480557,Sun May 31 13:14:16 PDT 2009,NO_QUERY,seanjonesfoto,I'm already feeling the basketball withdrawl syndrome coming on. Only a a week or two left til october... ,
7287,0,1565097789,Mon Apr 20 05:53:30 PDT 2009,NO_QUERY,Maggie1582,goin to work  is it friday yet!?,
7288,4,1755608962,Sun May 10 09:34:29 PDT 2009,NO_QUERY,SondraWalker,"Its a beautiful day to be mothers day! I love you SO much, mom! More than you can know! Happy Mothers day to all the moms! You rock! ",
7289,4,1996748322,Mon Jun 01 15:37:15 PDT 2009,NO_QUERY,starrydee,Mondays at the office  http://twitpic.com/6fgmp,
7290,0,2000985355,Mon Jun 01 23:30:35 PDT 2009,NO_QUERY,lvnikiferocious,@heyybritney dont give up  little lady  those  characters do serve a purpose. They're made up so we keep hope and know how to recogniz ...,
7291,0,1985587442,Sun May 31 17:23:32 PDT 2009,NO_QUERY,AndreaHarless,I want to cut my lip off from this stupid ulcer! Trying to keep my mind off of it by writing papers  Awesome right?,
7292,4,1677330960,Sat May 02 01:31:51 PDT 2009,NO_QUERY,doodood,Enjoying the cool breeze under a sunny sky at Kowloon Park! How relaxing! ,
7293,0,2266764007,Sun Jun 21 09:03:44 PDT 2009,NO_QUERY,sarrawrr,needs to pay her phone bill    rotted.,
7294,0,1467863415,Mon Apr 06 22:33:31 PDT 2009,NO_QUERY,treehugger25,@twista202 I think I want to read some books but the library doesn't have them ,
7295,4,1882195440,Fri May 22 06:25:09 PDT 2009,NO_QUERY,SusanTerese,starbucks and a cupcake...great start to this beautiful day ,
7296,4,2016517705,Wed Jun 03 06:55:00 PDT 2009,NO_QUERY,kenniko,"@heysonnie #queer used to have very neg connotations, now #gay is used to describe things unrelated to us  Oh how our lexicon changes!",
7297,0,1557746686,Sun Apr 19 05:48:41 PDT 2009,NO_QUERY,Kieranho,Got evicted from a public street ,
7298,0,1677659324,Sat May 02 03:17:01 PDT 2009,NO_QUERY,MFT89,PS: wondering where nickalicious is  ok now i'm going to sleep!,
7299,4,1990328136,Mon Jun 01 04:33:48 PDT 2009,NO_QUERY,wishbearxx_,"@vivyenx Yeah. O_O Everything about it is so much better than the first. :p No blue tint, better acting, bigger budget... Jacob ",
7300,0,2288193033,Mon Jun 22 18:50:32 PDT 2009,NO_QUERY,nothings_found,"I'm so awake,  yet so so so sleepy!    ",
7301,4,1970092287,Sat May 30 02:25:20 PDT 2009,NO_QUERY,DinahLady,Morning sunny twitterville  x,
7302,0,2232475136,Thu Jun 18 19:57:52 PDT 2009,NO_QUERY,ajaholston,Just got back from ice cream therapy. No help! ,
7303,0,2223327322,Thu Jun 18 08:08:09 PDT 2009,NO_QUERY,sway23,"packing for thailand, why is my rucksack so small??  !!",
7304,0,2179838571,Mon Jun 15 09:39:14 PDT 2009,NO_QUERY,SeanaLyn,@ryanodonnell oh no! I hope you guys feels better  Maybe just a 24 hour bug?,
7305,0,2066731463,Sun Jun 07 11:04:08 PDT 2009,NO_QUERY,Fengol,"My removeable harddrive has stopped working  All my series, music and data gone, Gone, GONE!",
7306,0,2254663002,Sat Jun 20 10:05:37 PDT 2009,NO_QUERY,patsonthree,i had the best week of my life. i'm sad it's over. and i miss my girls. ,
7307,4,1998715499,Mon Jun 01 19:00:29 PDT 2009,NO_QUERY,RescueSiren,"@AriaaJaeger Good, I just DM'd you, But you may have just answered my question ",
7308,4,1695583079,Mon May 04 06:29:11 PDT 2009,NO_QUERY,Love_Puppy,Watched 'The boy in the striped pj's' the other day too..one of the best films I've ever seen. ,
7309,0,1552001899,Sat Apr 18 10:31:48 PDT 2009,NO_QUERY,nettiepants,@bazzauk the faggots are mine lol!! Weathers not so nice here ,
7310,4,2003352401,Tue Jun 02 06:22:39 PDT 2009,NO_QUERY,mjensengarcia,@jzeel_crooze and whose call is it that you're waiting for? ,
7311,4,1563640607,Sun Apr 19 23:38:00 PDT 2009,NO_QUERY,hummeline,@wilw HEAT WATCH does appear to be the natural sibling to STORM WATCH.  And yet... really? ,
7312,4,1822791913,Sat May 16 20:23:52 PDT 2009,NO_QUERY,DNACowboy,"@Mia Hey, bunny rabbit!  Missed you!  How's about &quot;Let's go pillage&quot; as my #3hotwords to you? ",
7313,4,1694746225,Mon May 04 03:57:59 PDT 2009,NO_QUERY,starvingsoprano,"Morning everyone! Going to a gig now, then a run. Update you all later ",
7314,4,1977762760,Sat May 30 21:39:19 PDT 2009,NO_QUERY,donburi,@drowcliffe I find myself more satisfied by soymilk these days. But I still need the cow to keep me bones strong ,
7315,0,2210495288,Wed Jun 17 11:39:24 PDT 2009,NO_QUERY,joshuapetker,@CHANTALMENARD i meant *celebrate (dumb iphone typos) ,
7316,4,2064127492,Sun Jun 07 05:18:54 PDT 2009,NO_QUERY,simonprince,@KBK3 that's no fun ,
7317,4,2013924831,Tue Jun 02 23:57:53 PDT 2009,NO_QUERY,marleennn,@xmarikoo thanks! ,
7318,0,2207915815,Wed Jun 17 08:32:48 PDT 2009,NO_QUERY,QueenBxoxo,"@xbllygbsnii noo! i need to do fitness  lol :$. mmhm, 14 days tomorrow eh ;) ",
7319,0,1993057484,Mon Jun 01 09:45:45 PDT 2009,NO_QUERY,penney1115,@Adam_Lambert sadly I won't be seeing tthe tour this year. It' not comming 2 my area I'm in NE the closes the tour will be to me is KC ,
7320,0,2211325311,Wed Jun 17 12:42:57 PDT 2009,NO_QUERY,neanie,I liked Zicam. ,
7321,0,2050673083,Fri Jun 05 19:05:30 PDT 2009,NO_QUERY,babyevelyn,shit shit shit still finding a solution  i'm doomed,
7322,4,1977407638,Sat May 30 20:55:15 PDT 2009,NO_QUERY,Prettyyungtiff,Sipping on nemos!!! ,
7323,4,2068297088,Sun Jun 07 13:50:31 PDT 2009,NO_QUERY,markglover,@MediaCoach style is everything ,
7324,4,1796804293,Thu May 14 10:03:43 PDT 2009,NO_QUERY,mstone4,Waitin with mi madre in St.Francis... so she can get her iron dosage  this shyts crack yo loll,
